"Iteration","Res_rho","Res_rhou-X","Res_rhou-Y","Res_rhou-Z","Res_rhoE","MaxPress","WeightPress","SuperVolume","Time(min)"
    60,  -1.9392e-01,   2.9983e+00,   2.7377e+00,   2.0474e+00,   6.3203e+00,   7.3231e+05,   1.0878e+04,   8.7365e+01, 17.3538333333
    65,  -1.7405e-01,   3.0134e+00,   2.6280e+00,   2.0446e+00,   6.3318e+00,   7.2573e+05,   1.0464e+04,   8.7519e+01, 18.7345000000
    70,  -1.8254e-01,   2.9980e+00,   2.5456e+00,   2.0202e+00,   6.3124e+00,   7.1460e+05,   1.0096e+04,   8.7708e+01, 20.1028333333
    75,  -2.1912e-01,   2.9532e+00,   2.5848e+00,   1.9838e+00,   6.2635e+00,   6.9932e+05,   9.7949e+03,   8.7903e+01, 21.4723333333
    80,  -2.9586e-01,   2.8696e+00,   2.6810e+00,   1.9402e+00,   6.1747e+00,   6.8857e+05,   9.5601e+03,   8.8067e+01, 22.8496666667
    85,  -4.3057e-01,   2.7314e+00,   2.7469e+00,   1.9007e+00,   6.0308e+00,   6.9384e+05,   9.3829e+03,   8.8209e+01, 24.2295000000
    90,  -6.2958e-01,   2.5330e+00,   2.7701e+00,   1.8607e+00,   5.8411e+00,   6.8761e+05,   9.2521e+03,   8.8325e+01, 25.6031666667
    95,  -6.5810e-01,   2.5150e+00,   2.7535e+00,   1.8336e+00,   5.8487e+00,   6.8417e+05,   9.1583e+03,   8.8417e+01, 26.9788333333
   100,  -5.0495e-01,   2.6719e+00,   2.6965e+00,   1.8190e+00,   5.9924e+00,   6.8164e+05,   9.0947e+03,   8.8462e+01, 28.3731666667
   105,  -4.0469e-01,   2.7754e+00,   2.5915e+00,   1.8171e+00,   6.0848e+00,   6.7680e+05,   9.0555e+03,   8.8494e+01, 29.7711666667
   110,  -3.5216e-01,   2.8330e+00,   2.4356e+00,   1.8250e+00,   6.1357e+00,   6.6841e+05,   9.0330e+03,   8.8520e+01, 31.1366666667
   115,  -3.3453e-01,   2.8561e+00,   2.3087e+00,   1.8385e+00,   6.1563e+00,   6.6089e+05,   9.0177e+03,   8.8516e+01, 32.4816666667
   120,  -3.4820e-01,   2.8495e+00,   2.3567e+00,   1.8496e+00,   6.1493e+00,   6.4937e+05,   8.9987e+03,   8.8537e+01, 33.7791666667
   125,  -3.9129e-01,   2.8159e+00,   2.4549e+00,   1.8557e+00,   6.1171e+00,   6.3916e+05,   8.9662e+03,   8.8604e+01, 34.8055000000
   130,  -4.5541e-01,   2.7625e+00,   2.5266e+00,   1.8535e+00,   6.0680e+00,   6.2683e+05,   8.9135e+03,   8.8676e+01, 35.3966666667
   135,  -5.2594e-01,   2.7009e+00,   2.5585e+00,   1.8379e+00,   6.0128e+00,   6.2642e+05,   8.8382e+03,   8.8797e+01, 35.9515000000
   140,  -5.7374e-01,   2.6533e+00,   2.5520e+00,   1.8042e+00,   5.9709e+00,   6.2452e+05,   8.7420e+03,   8.8958e+01, 36.5035000000
   145,  -5.8739e-01,   2.6227e+00,   2.5079e+00,   1.7535e+00,   5.9428e+00,   6.2064e+05,   8.6301e+03,   8.9178e+01, 37.0800000000
   150,  -5.6400e-01,   2.6183e+00,   2.4289e+00,   1.7013e+00,   5.9395e+00,   6.1485e+05,   8.5090e+03,   8.9381e+01, 37.6581666667
   155,  -5.3611e-01,   2.6256e+00,   2.3444e+00,   1.6816e+00,   5.9429e+00,   6.0718e+05,   8.3854e+03,   8.9563e+01, 38.2243333333
   160,  -5.2895e-01,   2.6245e+00,   2.2994e+00,   1.7101e+00,   5.9339e+00,   6.1318e+05,   8.2645e+03,   8.9746e+01, 38.7778333333
   165,  -5.5047e-01,   2.6031e+00,   2.3047e+00,   1.7529e+00,   5.9030e+00,   6.2538e+05,   8.1504e+03,   8.9895e+01, 39.4013333333
   170,  -6.0338e-01,   2.5558e+00,   2.3451e+00,   1.7934e+00,   5.8464e+00,   6.3101e+05,   8.0454e+03,   9.0009e+01, 40.1453333333
   175,  -6.9113e-01,   2.4787e+00,   2.4012e+00,   1.8264e+00,   5.7580e+00,   6.2991e+05,   7.9508e+03,   9.0076e+01, 40.9108333333
   180,  -7.9345e-01,   2.3897e+00,   2.4310e+00,   1.8500e+00,   5.6637e+00,   6.2265e+05,   7.8671e+03,   9.0091e+01, 41.5968333333
   185,  -8.4826e-01,   2.3375e+00,   2.4245e+00,   1.8636e+00,   5.6226e+00,   6.1047e+05,   7.7943e+03,   9.0057e+01, 42.3096666667
   190,  -8.0808e-01,   2.3678e+00,   2.3802e+00,   1.8665e+00,   5.6752e+00,   5.9493e+05,   7.7319e+03,   8.9958e+01, 43.2058333333
   195,  -7.4434e-01,   2.4312e+00,   2.2971e+00,   1.8589e+00,   5.7512e+00,   5.7749e+05,   7.6792e+03,   8.9832e+01, 44.1973333333
   200,  -6.9476e-01,   2.4843e+00,   2.1820e+00,   1.8393e+00,   5.8067e+00,   5.5933e+05,   7.6347e+03,   8.9678e+01, 45.1841666667
   205,  -6.6866e-01,   2.5157e+00,   2.0810e+00,   1.8085e+00,   5.8371e+00,   5.4135e+05,   7.5963e+03,   8.9503e+01, 46.1378333333
   210,  -6.6122e-01,   2.5299e+00,   2.1245e+00,   1.7666e+00,   5.8473e+00,   5.3961e+05,   7.5616e+03,   8.9322e+01, 47.3576666667
   215,  -6.6611e-01,   2.5309e+00,   2.2140e+00,   1.7174e+00,   5.8435e+00,   5.4535e+05,   7.5281e+03,   8.9156e+01, 48.7126666667
   220,  -6.7263e-01,   2.5279e+00,   2.2766e+00,   1.6687e+00,   5.8343e+00,   5.4985e+05,   7.4937e+03,   8.8994e+01, 50.0868333333
   225,  -6.7403e-01,   2.5287e+00,   2.3054e+00,   1.6269e+00,   5.8269e+00,   5.5569e+05,   7.4572e+03,   8.8848e+01, 51.0775000000
   230,  -6.7153e-01,   2.5321e+00,   2.3019e+00,   1.6098e+00,   5.8231e+00,   5.5901e+05,   7.4177e+03,   8.8749e+01, 51.8236666667
   235,  -6.6327e-01,   2.5383e+00,   2.2689e+00,   1.6300e+00,   5.8206e+00,   5.6416e+05,   7.3752e+03,   8.8671e+01, 52.5433333333
   240,  -6.5270e-01,   2.5436e+00,   2.2192e+00,   1.6697e+00,   5.8174e+00,   5.8287e+05,   7.3301e+03,   8.8633e+01, 53.2463333333
   245,  -6.5025e-01,   2.5394e+00,   2.1831e+00,   1.7097e+00,   5.8067e+00,   5.9921e+05,   7.2829e+03,   8.8599e+01, 53.9481666667
   250,  -6.6392e-01,   2.5196e+00,   2.1844e+00,   1.7422e+00,   5.7813e+00,   6.1154e+05,   7.2345e+03,   8.8595e+01, 54.6120000000
   255,  -7.0018e-01,   2.4783e+00,   2.2025e+00,   1.7650e+00,   5.7328e+00,   6.1869e+05,   7.1856e+03,   8.8612e+01, 55.4225000000
   260,  -7.6260e-01,   2.4120e+00,   2.2217e+00,   1.7784e+00,   5.6581e+00,   6.2007e+05,   7.1370e+03,   8.8634e+01, 56.7961666667
   265,  -8.4431e-01,   2.3309e+00,   2.2405e+00,   1.7833e+00,   5.5801e+00,   6.1579e+05,   7.0891e+03,   8.8674e+01, 58.1743333333
   270,  -8.9594e-01,   2.2928e+00,   2.2474e+00,   1.7789e+00,   5.5610e+00,   6.0657e+05,   7.0423e+03,   8.8701e+01, 59.5835000000
   275,  -8.7508e-01,   2.3225e+00,   2.2341e+00,   1.7657e+00,   5.6095e+00,   5.9357e+05,   6.9969e+03,   8.8743e+01, 61.0120000000
   280,  -8.2083e-01,   2.3752e+00,   2.1958e+00,   1.7439e+00,   5.6756e+00,   5.7799e+05,   6.9531e+03,   8.8780e+01, 62.4438333333
   285,  -7.7005e-01,   2.4255e+00,   2.1287e+00,   1.7126e+00,   5.7338e+00,   5.6100e+05,   6.9109e+03,   8.8822e+01, 63.8753333333
   290,  -7.3408e-01,   2.4628e+00,   2.0331e+00,   1.6714e+00,   5.7739e+00,   5.4362e+05,   6.8703e+03,   8.8856e+01, 65.3126666667
   295,  -7.1373e-01,   2.4845e+00,   1.9290e+00,   1.6234e+00,   5.7965e+00,   5.2730e+05,   6.8313e+03,   8.8889e+01, 66.8008333333
   300,  -7.0766e-01,   2.4916e+00,   1.8892e+00,   1.5792e+00,   5.8032e+00,   5.2518e+05,   6.7939e+03,   8.8934e+01, 68.2876666667
   305,  -7.1559e-01,   2.4848e+00,   1.9303e+00,   1.5538e+00,   5.7951e+00,   5.2598e+05,   6.7579e+03,   8.8963e+01, 69.7740000000
   310,  -7.3493e-01,   2.4667e+00,   1.9837e+00,   1.5557e+00,   5.7751e+00,   5.2676e+05,   6.7234e+03,   8.9011e+01, 71.2638333333
   315,  -7.6246e-01,   2.4392e+00,   2.0196e+00,   1.5786e+00,   5.7457e+00,   5.3106e+05,   6.6901e+03,   8.9050e+01, 72.7461666667
   320,  -7.9567e-01,   2.4048e+00,   2.0350e+00,   1.6052e+00,   5.7079e+00,   5.3923e+05,   6.6581e+03,   8.9097e+01, 74.2350000000
   325,  -8.3055e-01,   2.3661e+00,   2.0417e+00,   1.6294e+00,   5.6647e+00,   5.4718e+05,   6.6274e+03,   8.9138e+01, 75.7243333333
   330,  -8.6635e-01,   2.3249e+00,   2.0503e+00,   1.6471e+00,   5.6160e+00,   5.5434e+05,   6.5977e+03,   8.9176e+01, 77.2125000000
   335,  -8.9734e-01,   2.2844e+00,   2.0591e+00,   1.6570e+00,   5.5630e+00,   5.6012e+05,   6.5693e+03,   8.9221e+01, 78.1245000000
   340,  -9.1770e-01,   2.2566e+00,   2.0640e+00,   1.6575e+00,   5.5214e+00,   5.6406e+05,   6.5420e+03,   8.9244e+01, 78.8183333333
   345,  -9.3168e-01,   2.2407e+00,   2.0638e+00,   1.6500e+00,   5.4971e+00,   5.6580e+05,   6.5158e+03,   8.9254e+01, 79.4930000000
   350,  -9.4166e-01,   2.2333e+00,   2.0575e+00,   1.6343e+00,   5.4880e+00,   5.6523e+05,   6.4909e+03,   8.9245e+01, 80.1373333333
   355,  -9.4224e-01,   2.2367e+00,   2.0430e+00,   1.6121e+00,   5.4946e+00,   5.6233e+05,   6.4671e+03,   8.9226e+01, 80.7873333333
   360,  -9.3310e-01,   2.2490e+00,   2.0174e+00,   1.5856e+00,   5.5144e+00,   5.5733e+05,   6.4445e+03,   8.9177e+01, 81.4370000000
   365,  -9.1810e-01,   2.2646e+00,   1.9792e+00,   1.5558e+00,   5.5385e+00,   5.5061e+05,   6.4230e+03,   8.9119e+01, 82.0870000000
   370,  -8.9880e-01,   2.2820e+00,   1.9256e+00,   1.5261e+00,   5.5651e+00,   5.4261e+05,   6.4028e+03,   8.9053e+01, 82.7396666667
   375,  -8.8238e-01,   2.2980e+00,   1.8585e+00,   1.5047e+00,   5.5877e+00,   5.3376e+05,   6.3838e+03,   8.8961e+01, 83.3858333333
   380,  -8.7132e-01,   2.3100e+00,   1.7906e+00,   1.4917e+00,   5.6029e+00,   5.2449e+05,   6.3658e+03,   8.8869e+01, 84.0273333333
   385,  -8.6589e-01,   2.3166e+00,   1.7477e+00,   1.4894e+00,   5.6113e+00,   5.2687e+05,   6.3489e+03,   8.8773e+01, 85.2266666667
   390,  -8.6743e-01,   2.3161e+00,   1.7611e+00,   1.4931e+00,   5.6111e+00,   5.3387e+05,   6.3331e+03,   8.8669e+01, 86.6543333333
   395,  -8.7544e-01,   2.3099e+00,   1.8087e+00,   1.5012e+00,   5.6037e+00,   5.4037e+05,   6.3182e+03,   8.8554e+01, 88.1480000000
   400,  -8.8873e-01,   2.2983e+00,   1.8538e+00,   1.5089e+00,   5.5895e+00,   5.4616e+05,   6.3043e+03,   8.8449e+01, 89.6475000000
   405,  -9.0561e-01,   2.2818e+00,   1.8864e+00,   1.5131e+00,   5.5692e+00,   5.5101e+05,   6.2912e+03,   8.8356e+01, 91.2003333333
   410,  -9.2615e-01,   2.2602e+00,   1.9093e+00,   1.5132e+00,   5.5421e+00,   5.5470e+05,   6.2789e+03,   8.8280e+01, 92.7641666667
   415,  -9.4706e-01,   2.2363e+00,   1.9247e+00,   1.5096e+00,   5.5112e+00,   5.5699e+05,   6.2673e+03,   8.8206e+01, 94.3148333333
   420,  -9.7047e-01,   2.2091e+00,   1.9365e+00,   1.5015e+00,   5.4773e+00,   5.5773e+05,   6.2564e+03,   8.8140e+01, 95.8698333333
   425,  -9.9608e-01,   2.1797e+00,   1.9483e+00,   1.4903e+00,   5.4424e+00,   5.5694e+05,   6.2462e+03,   8.8095e+01, 97.4331666667
   430,  -1.0217e+00,   2.1521e+00,   1.9569e+00,   1.4763e+00,   5.4123e+00,   5.5450e+05,   6.2366e+03,   8.8060e+01, 99.0061666667
   435,  -1.0421e+00,   2.1324e+00,   1.9575e+00,   1.4623e+00,   5.3967e+00,   5.5056e+05,   6.2275e+03,   8.8046e+01, 100.5796666667
   440,  -1.0477e+00,   2.1286e+00,   1.9505e+00,   1.4503e+00,   5.4033e+00,   5.4534e+05,   6.2190e+03,   8.8029e+01, 102.1508333333
   445,  -1.0368e+00,   2.1437e+00,   1.9359e+00,   1.4399e+00,   5.4288e+00,   5.3912e+05,   6.2110e+03,   8.8021e+01, 103.7218333333
   450,  -1.0138e+00,   2.1721e+00,   1.9117e+00,   1.4287e+00,   5.4656e+00,   5.3236e+05,   6.2034e+03,   8.8022e+01, 105.2911666667
   455,  -9.8553e-01,   2.2039e+00,   1.8758e+00,   1.4196e+00,   5.5010e+00,   5.2698e+05,   6.1963e+03,   8.8022e+01, 106.7433333333
   460,  -9.5965e-01,   2.2313e+00,   1.8271e+00,   1.4120e+00,   5.5294e+00,   5.2139e+05,   6.1896e+03,   8.8031e+01, 107.5456666667
   465,  -9.3887e-01,   2.2507e+00,   1.7667e+00,   1.4009e+00,   5.5491e+00,   5.2082e+05,   6.1833e+03,   8.8045e+01, 108.2916666667
   470,  -9.2608e-01,   2.2630e+00,   1.7086e+00,   1.3881e+00,   5.5604e+00,   5.2109e+05,   6.1774e+03,   8.8049e+01, 109.0075000000
   475,  -9.2204e-01,   2.2671e+00,   1.6738e+00,   1.3721e+00,   5.5634e+00,   5.2084e+05,   6.1718e+03,   8.8063e+01, 109.6726666667
   480,  -9.2469e-01,   2.2637e+00,   1.6720e+00,   1.3528e+00,   5.5576e+00,   5.2020e+05,   6.1666e+03,   8.8081e+01, 110.3343333333
   485,  -9.3467e-01,   2.2529e+00,   1.6982e+00,   1.3358e+00,   5.5442e+00,   5.2137e+05,   6.1616e+03,   8.8089e+01, 110.9711666667
   490,  -9.5185e-01,   2.2350e+00,   1.7359e+00,   1.3249e+00,   5.5220e+00,   5.2613e+05,   6.1570e+03,   8.8093e+01, 111.5983333333
   495,  -9.7616e-01,   2.2103e+00,   1.7746e+00,   1.3239e+00,   5.4929e+00,   5.3020e+05,   6.1526e+03,   8.8100e+01, 112.2650000000
   500,  -1.0063e+00,   2.1791e+00,   1.8086e+00,   1.3291e+00,   5.4566e+00,   5.3341e+05,   6.1485e+03,   8.8097e+01, 112.9471666667
   505,  -1.0420e+00,   2.1418e+00,   1.8356e+00,   1.3392e+00,   5.4130e+00,   5.3557e+05,   6.1446e+03,   8.8080e+01, 113.6206666667
   510,  -1.0800e+00,   2.1025e+00,   1.8531e+00,   1.3479e+00,   5.3659e+00,   5.3663e+05,   6.1410e+03,   8.8064e+01, 114.2606666667
   515,  -1.1048e+00,   2.0776e+00,   1.8617e+00,   1.3555e+00,   5.3342e+00,   5.3645e+05,   6.1376e+03,   8.8050e+01, 114.8975000000
   520,  -1.1107e+00,   2.0723e+00,   1.8595e+00,   1.3601e+00,   5.3286e+00,   5.3502e+05,   6.1343e+03,   8.8022e+01, 115.5315000000
   525,  -1.1006e+00,   2.0822e+00,   1.8479e+00,   1.3616e+00,   5.3413e+00,   5.3243e+05,   6.1313e+03,   8.7989e+01, 116.1675000000
   530,  -1.0835e+00,   2.0997e+00,   1.8263e+00,   1.3589e+00,   5.3641e+00,   5.2882e+05,   6.1285e+03,   8.7938e+01, 116.8083333333
   535,  -1.0631e+00,   2.1198e+00,   1.7947e+00,   1.3537e+00,   5.3905e+00,   5.2439e+05,   6.1258e+03,   8.7879e+01, 117.4506666667
   540,  -1.0439e+00,   2.1394e+00,   1.7546e+00,   1.3442e+00,   5.4139e+00,   5.1932e+05,   6.1233e+03,   8.7820e+01, 118.0893333333
   545,  -1.0259e+00,   2.1571e+00,   1.7087e+00,   1.3325e+00,   5.4344e+00,   5.1384e+05,   6.1209e+03,   8.7754e+01, 118.7128333333
   550,  -1.0129e+00,   2.1699e+00,   1.6578e+00,   1.3183e+00,   5.4489e+00,   5.0810e+05,   6.1186e+03,   8.7686e+01, 119.3033333333
   555,  -1.0055e+00,   2.1767e+00,   1.6140e+00,   1.3015e+00,   5.4564e+00,   5.0853e+05,   6.1165e+03,   8.7613e+01, 119.9501666667
   560,  -1.0028e+00,   2.1784e+00,   1.5982e+00,   1.2870e+00,   5.4571e+00,   5.1241e+05,   6.1144e+03,   8.7529e+01, 120.5841666667
   565,  -1.0052e+00,   2.1750e+00,   1.6101e+00,   1.2753e+00,   5.4525e+00,   5.1570e+05,   6.1125e+03,   8.7461e+01, 121.2268333333
   570,  -1.0147e+00,   2.1640e+00,   1.6401e+00,   1.2677e+00,   5.4389e+00,   5.1838e+05,   6.1107e+03,   8.7389e+01, 121.8715000000
   575,  -1.0289e+00,   2.1480e+00,   1.6758e+00,   1.2648e+00,   5.4199e+00,   5.2040e+05,   6.1090e+03,   8.7324e+01, 122.5120000000
   580,  -1.0491e+00,   2.1257e+00,   1.7113e+00,   1.2637e+00,   5.3935e+00,   5.2172e+05,   6.1073e+03,   8.7252e+01, 123.1446666667
   585,  -1.0735e+00,   2.0989e+00,   1.7403e+00,   1.2647e+00,   5.3608e+00,   5.2357e+05,   6.1057e+03,   8.7184e+01, 123.7785000000
   590,  -1.0999e+00,   2.0704e+00,   1.7625e+00,   1.2693e+00,   5.3263e+00,   5.2490e+05,   6.1042e+03,   8.7130e+01, 124.4105000000
   595,  -1.1267e+00,   2.0444e+00,   1.7745e+00,   1.2761e+00,   5.2953e+00,   5.2545e+05,   6.1027e+03,   8.7077e+01, 125.0451666667
   600,  -1.1408e+00,   2.0304e+00,   1.7791e+00,   1.2852e+00,   5.2781e+00,   5.2513e+05,   6.1013e+03,   8.7044e+01, 125.6805000000
   605,  -1.1446e+00,   2.0281e+00,   1.7745e+00,   1.2917e+00,   5.2760e+00,   5.2396e+05,   6.1000e+03,   8.7008e+01, 126.3171666667
   610,  -1.1370e+00,   2.0383e+00,   1.7603e+00,   1.2948e+00,   5.2915e+00,   5.2205e+05,   6.0987e+03,   8.6986e+01, 126.9491666667
   615,  -1.1217e+00,   2.0560e+00,   1.7381e+00,   1.2955e+00,   5.3137e+00,   5.1937e+05,   6.0974e+03,   8.6963e+01, 127.9120000000
   620,  -1.1024e+00,   2.0766e+00,   1.7081e+00,   1.2941e+00,   5.3366e+00,   5.1607e+05,   6.0962e+03,   8.6943e+01, 129.2160000000
   625,  -1.0838e+00,   2.0957e+00,   1.6707e+00,   1.2919e+00,   5.3572e+00,   5.1225e+05,   6.0950e+03,   8.6931e+01, 130.1355000000
   630,  -1.0691e+00,   2.1109e+00,   1.6283e+00,   1.2877e+00,   5.3724e+00,   5.0803e+05,   6.0938e+03,   8.6912e+01, 130.7958333333
   635,  -1.0596e+00,   2.1204e+00,   1.5847e+00,   1.2791e+00,   5.3811e+00,   5.0351e+05,   6.0927e+03,   8.6905e+01, 131.6450000000
   640,  -1.0549e+00,   2.1253e+00,   1.5541e+00,   1.2686e+00,   5.3837e+00,   5.0064e+05,   6.0915e+03,   8.6901e+01, 132.8291666667
   645,  -1.0542e+00,   2.1257e+00,   1.5436e+00,   1.2553e+00,   5.3813e+00,   5.0126e+05,   6.0904e+03,   8.6906e+01, 134.0643333333
   650,  -1.0590e+00,   2.1208e+00,   1.5518e+00,   1.2406e+00,   5.3733e+00,   5.0193e+05,   6.0894e+03,   8.6900e+01, 135.3235000000
   655,  -1.0680e+00,   2.1110e+00,   1.5705e+00,   1.2264e+00,   5.3597e+00,   5.0311e+05,   6.0883e+03,   8.6888e+01, 136.5866666667
   660,  -1.0815e+00,   2.0968e+00,   1.5941e+00,   1.2167e+00,   5.3415e+00,   5.0479e+05,   6.0873e+03,   8.6872e+01, 137.9053333333
   665,  -1.0984e+00,   2.0796e+00,   1.6231e+00,   1.2161e+00,   5.3209e+00,   5.0638e+05,   6.0863e+03,   8.6849e+01, 139.2228333333
   670,  -1.1183e+00,   2.0593e+00,   1.6477e+00,   1.2213e+00,   5.2971e+00,   5.0749e+05,   6.0853e+03,   8.6826e+01, 140.5455000000
   675,  -1.1394e+00,   2.0380e+00,   1.6665e+00,   1.2302e+00,   5.2744e+00,   5.0800e+05,   6.0843e+03,   8.6812e+01, 141.8751666667
   680,  -1.1587e+00,   2.0204e+00,   1.6777e+00,   1.2404e+00,   5.2577e+00,   5.0787e+05,   6.0833e+03,   8.6790e+01, 143.2025000000
   685,  -1.1677e+00,   2.0122e+00,   1.6830e+00,   1.2530e+00,   5.2513e+00,   5.0713e+05,   6.0824e+03,   8.6759e+01, 144.5273333333
   690,  -1.1640e+00,   2.0137e+00,   1.6801e+00,   1.2624e+00,   5.2547e+00,   5.0579e+05,   6.0814e+03,   8.6725e+01, 145.9090000000
   695,  -1.1544e+00,   2.0213e+00,   1.6691e+00,   1.2684e+00,   5.2663e+00,   5.0391e+05,   6.0805e+03,   8.6691e+01, 147.2906666667
   700,  -1.1401e+00,   2.0333e+00,   1.6508e+00,   1.2702e+00,   5.2826e+00,   5.0156e+05,   6.0796e+03,   8.6634e+01, 148.6731666667
   705,  -1.1262e+00,   2.0456e+00,   1.6252e+00,   1.2691e+00,   5.2977e+00,   5.0065e+05,   6.0787e+03,   8.6583e+01, 150.0533333333
   710,  -1.1123e+00,   2.0579e+00,   1.5941e+00,   1.2655e+00,   5.3123e+00,   5.0065e+05,   6.0778e+03,   8.6532e+01, 151.4361666667
   715,  -1.1012e+00,   2.0678e+00,   1.5597e+00,   1.2576e+00,   5.3240e+00,   5.0065e+05,   6.0769e+03,   8.6496e+01, 152.8241666667
   720,  -1.0934e+00,   2.0746e+00,   1.5265e+00,   1.2473e+00,   5.3310e+00,   5.0065e+05,   6.0760e+03,   8.6450e+01, 154.2066666667
   725,  -1.0879e+00,   2.0777e+00,   1.5035e+00,   1.2344e+00,   5.3340e+00,   5.0066e+05,   6.0751e+03,   8.6395e+01, 155.5868333333
   730,  -1.0874e+00,   2.0764e+00,   1.4972e+00,   1.2211e+00,   5.3319e+00,   5.0066e+05,   6.0743e+03,   8.6328e+01, 156.9686666667
   735,  -1.0909e+00,   2.0708e+00,   1.5076e+00,   1.2042e+00,   5.3239e+00,   5.0066e+05,   6.0734e+03,   8.6268e+01, 158.3531666667
   740,  -1.0986e+00,   2.0614e+00,   1.5309e+00,   1.1938e+00,   5.3128e+00,   5.0066e+05,   6.0726e+03,   8.6225e+01, 159.7336666667
   745,  -1.1075e+00,   2.0495e+00,   1.5569e+00,   1.1890e+00,   5.2990e+00,   5.0066e+05,   6.0718e+03,   8.6183e+01, 161.1150000000
   750,  -1.1221e+00,   2.0337e+00,   1.5813e+00,   1.1898e+00,   5.2811e+00,   5.0279e+05,   6.0710e+03,   8.6124e+01, 162.5030000000
   755,  -1.1385e+00,   2.0178e+00,   1.6025e+00,   1.1981e+00,   5.2640e+00,   5.0432e+05,   6.0702e+03,   8.6072e+01, 163.8950000000
   760,  -1.1515e+00,   2.0058e+00,   1.6173e+00,   1.2050e+00,   5.2509e+00,   5.0514e+05,   6.0694e+03,   8.6022e+01, 165.2865000000
   765,  -1.1632e+00,   1.9982e+00,   1.6262e+00,   1.2123e+00,   5.2416e+00,   5.0525e+05,   6.0686e+03,   8.5984e+01, 166.6858333333
   770,  -1.1673e+00,   1.9970e+00,   1.6291e+00,   1.2190e+00,   5.2365e+00,   5.0459e+05,   6.0678e+03,   8.5961e+01, 168.0795000000
   775,  -1.1660e+00,   1.9990e+00,   1.6236e+00,   1.2207e+00,   5.2347e+00,   5.0317e+05,   6.0671e+03,   8.5923e+01, 169.4721666667
   780,  -1.1616e+00,   2.0030e+00,   1.6127e+00,   1.2201e+00,   5.2377e+00,   5.0102e+05,   6.0663e+03,   8.5891e+01, 170.8636666667
   785,  -1.1572e+00,   2.0084e+00,   1.5953e+00,   1.2170e+00,   5.2411e+00,   5.0068e+05,   6.0656e+03,   8.5865e+01, 172.2546666667
   790,  -1.1503e+00,   2.0154e+00,   1.5713e+00,   1.2127e+00,   5.2459e+00,   5.0068e+05,   6.0649e+03,   8.5841e+01, 173.6481666667
   795,  -1.1451e+00,   2.0208e+00,   1.5417e+00,   1.2065e+00,   5.2491e+00,   5.0068e+05,   6.0641e+03,   8.5820e+01, 175.0456666667
   800,  -1.1408e+00,   2.0253e+00,   1.5083e+00,   1.1989e+00,   5.2512e+00,   5.0068e+05,   6.0634e+03,   8.5801e+01, 176.4376666667
   805,  -1.1377e+00,   2.0284e+00,   1.4778e+00,   1.1908e+00,   5.2523e+00,   5.0068e+05,   6.0628e+03,   8.5778e+01, 177.8341666667
   810,  -1.1363e+00,   2.0299e+00,   1.4602e+00,   1.1812e+00,   5.2517e+00,   5.0068e+05,   6.0621e+03,   8.5751e+01, 179.2273333333
   815,  -1.1377e+00,   2.0288e+00,   1.4565e+00,   1.1715e+00,   5.2491e+00,   5.0069e+05,   6.0614e+03,   8.5721e+01, 180.6196666667
   820,  -1.1418e+00,   2.0249e+00,   1.4614e+00,   1.1622e+00,   5.2447e+00,   5.0069e+05,   6.0607e+03,   8.5706e+01, 182.0558333333
